nom,adresse,code_postal,latitude,longitude,region_source
BEAUNE LES HALLES,"4, pl de la Halle, nan, BEAUNE",21200,,,nan
ST JEAN DE LOSNE,"11, rue de la Liberté, nan, ST JEAN DE LOSNE",21170,,,nan
IS SUR TILLE,"10, pl du Général Leclerc, nan, IS SUR TILLE",21120,,,nan
CHABLIS,"7, pl Charles de Gaulle, nan, CHABLIS",89800,,,nan
ST AMAND EN PUISAYE,"3, pl du Marché, nan, ST AMAND EN PUISAYE",58310,,,nan
PONT SUR YONNE,"3-5, pl Eugène Petit, nan, PONT SUR YONNE",89140,,,nan
VITTEAUX,"Pl Spontin, nan, VITTEAUX",21350,,,nan
CHALON SUR SAONE DE GAULLE,"22, place Charles de Gaulle, nan, CHALON SUR SAONE",71100,,,nan
AUXERRE RUE DU PONT,"104, rue du Pont, nan, AUXERRE",89000,,,nan
VERMENTON,"1, pl Jean Jaurès, nan, VERMENTON",89270,,,nan
LONGVIC,"6, pl Aristide Briand, nan, LONGVIC",21600,,,nan
GUEUGNON,"24, rue de la Liberté, nan, GUEUGNON",71130,,,nan
NEVERS VAL DES LOGES,"24, bd du Pré Plantin, nan, NEVERS",58000,,,nan
BOURBON LANCY,"4, rue du Docteur Pain, nan, BOURBON LANCY",71140,,,nan
BORDEAUX TOURNY,"3, allée de Tourny, nan, BORDEAUX",33000,,,nan
VILLENAVE D'ORNON,"2, rue Jean Bonnardel, Bâtiment A Résidence Topaze, VILLENAVE D'ORNON",33140,,,nan
BORDEAUX FONDAUDEGE,"187, rue Fondaudège, nan, BORDEAUX",33000,,,nan
PESSAC ALOUETTE,"45, Avenue du Général Leclerc, nan, PESSAC",33600,,,nan
BORDEAUX CHARTRONS,"2, cours Portal, nan, BORDEAUX",33000,,,nan
LE BOUSCAT,"157, Avenue de la Libération, nan, LE BOUSCAT",33110,,,nan
HENDAYE,"2, Avenue des Allées, nan, HENDAYE",64700,,,nan
TALENCE,"309, cours de la Libération, nan, TALENCE",33400,,,nan
BORDEAUX BASTIDE,"4, pl Stalingrad, nan, BORDEAUX",33100,,,nan
MOURENX VILLE NOUVELLE,"12, pl du Béarn, nan, MOURENX",64150,,,nan
NAY BOURDETTES,"14, place du Marcadieu, nan, NAY",64800,,,nan
ST SEVER,"9, rue du Tribunal, nan, ST SEVER",40500,,,nan
LIBOURNE CENTRE,"29, pl Descazes, nan, LIBOURNE",33500,,,nan
MAULEON LICHARRE,"12, rue J-B Heugas, nan, MAULEON SOULE",64130,,,nan
ARUDY,"10 Bis avenue des Pyrénées, nan, ARUDY",64260,,,nan
NAVARRENX,"Pl Darralde, nan, NAVARRENX",64190,,,nan
ST PALAIS,"40, rue des Fors, nan, ST PALAIS",64120,,,nan
BIARRITZ KENNEDY,"110, avenue Kennedy, nan, BIARRITZ",64200,,,nan
ST JEAN PIED DE PORT,"14, avenue de Navarre, nan, ST JEAN PIED DE PORT",64220,,,nan
ST MEDARD EN JALLES,"22, Avenue Montesquieu, nan, ST MEDARD EN JALLES",33160,,,nan
CASTILLON LA BATAILLE,"2, pl Pierre Orus, nan, CASTILLON LA BATAILLE",33350,,,nan
CAMBLANES ET MEYNAC,"1, rte des Cités, nan, CAMBLANES ET MEYNAC",33360,,,nan
BIGANOS,"1, Avenue de la Libération, nan, BIGANOS",33380,,,nan
CASTELNAU DE MEDOC,"2, pl Aristide Briand, nan, CASTELNAU DE MEDOC",33480,,,nan
LA REOLE,"Frimont Ouest - RN 113, nan, LA REOLE",33190,,,nan
