Etablissement;Code_Guichet;Nom_Guichet;Rue;Complement_adresse;Ville;Code_Postal;Libellé_Marque;Horaires;Infos_Complementaires;Raison_Sociale;Url_site;Code_URA;ouverture_lundi;ouverture_mardi;ouverture_mercredi;ouverture_jeudi;ouverture_vendredi;ouverture_samedi;ouverture_dimanche;ouverture_lundi_matin;fermeture_lundi_matin;ouverture_lundi_apresmidi;fermeture_lundi_apresmidi;ouverture_mardi_matin;fermeture_mardi_matin;ouverture_mardi_apresmidi;fermeture_mardi_apresmidi;ouverture_mercredi_matin;fermeture_mercredi_matin;ouverture_mercredi_apresmidi;fermeture_mercredi_apresmidi;ouverture_jeudi_matin;fermeture_jeudi_matin;ouverture_jeudi_apresmidi;fermeture_jeudi_apresmidi;ouverture_vendredi_matin;fermeture_vendredi_matin;ouverture_vendredi_apresmidi;fermeture_vendredi_apresmidi;ouverture_samedi_matin;fermeture_samedi_matin;ouverture_samedi_apresmidi;fermeture_samedi_apresmidi;ouverture_dimanche_matin;fermeture_dimanche_matin;ouverture_dimanche_apresmidi;fermeture_dimanche_apresmidi;coordonnees_gps
18707;00013;HOUDAN;1, rue d'Epernon;;HOUDAN;78550;;Lu0000000000000000Ma0900124514301800Me0900124513451800Je0900124514301800Ve0900124513451800Sa0900123000000000Di0000000000000000;;Banque Populaire Val de France;https://www.banquepopulaire.fr/valdefrance/;00013;Lu0000000000000000;Ma0900124514301800;Me0900124513451800;Je0900124514301800;Ve0900124513451800;Sa0900123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1245;1430;1800;0900;1245;1345;1800;0900;1245;1430;1800;0900;1245;1345;1800;0900;1230;0000;0000;0000;0000;0000;0000;48.7891, 1.60169
18707;00016;LES MUREAUX;105, rue Paul Doumer;;LES MUREAUX;78132;;Lu0000000000000000Ma0900124514301800Me0900124513451800Je0900124514301800Ve0900124513451800Sa0900123000000000Di0000000000000000;;Banque Populaire Val de France;https://www.banquepopulaire.fr/valdefrance/;00016;Lu0000000000000000;Ma0900124514301800;Me0900124513451800;Je0900124514301800;Ve0900124513451800;Sa0900123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1245;1430;1800;0900;1245;1345;1800;0900;1245;1430;1800;0900;1245;1345;1800;0900;1230;0000;0000;0000;0000;0000;0000;48.99276, 1.91045
18707;00019;GIF SUR YVETTE;3, rue Amodru;;GIF SUR YVETTE;91192;;Lu0000000000000000Ma0915130014451800Me0915130014001800Je0915130014451800Ve0915130014001800Sa0900130000000000Di0000000000000000;;Banque Populaire Val de France;https://www.banquepopulaire.fr/valdefrance/;00019;Lu0000000000000000;Ma0915130014451800;Me0915130014001800;Je0915130014451800;Ve0915130014001800;Sa0900130000000000;Di0000000000000000;0000;0000;0000;0000;0915;1300;1445;1800;0915;1300;1400;1800;0915;1300;1445;1800;0915;1300;1400;1800;0900;1300;0000;0000;0000;0000;0000;0000;48.70228, 2.1347
18707;00020;SARTROUVILLE;44, Avenue Jean Jaurès;;SARTROUVILLE;78502;;Lu0000000000000000Ma0915130014451800Me0915130014001800Je0915130014451800Ve0915130014001800Sa0900130000000000Di0000000000000000;;Banque Populaire Val de France;https://www.banquepopulaire.fr/valdefrance/;00020;Lu0000000000000000;Ma0915130014451800;Me0915130014001800;Je0915130014451800;Ve0915130014001800;Sa0900130000000000;Di0000000000000000;0000;0000;0000;0000;0915;1300;1445;1800;0915;1300;1400;1800;0915;1300;1445;1800;0915;1300;1400;1800;0900;1300;0000;0000;0000;0000;0000;0000;48.94034, 2.16003
18707;00022;VERSAILLES HOCHE;4, pl Hoche;;VERSAILLES;78000;;Lu0000000000000000Ma0915130014451800Me0915130014001800Je0915130014451800Ve0915130014001800Sa0900130000000000Di0000000000000000;;Banque Populaire Val de France;https://www.banquepopulaire.fr/valdefrance/;00022;Lu0000000000000000;Ma0915130014451800;Me0915130014001800;Je0915130014451800;Ve0915130014001800;Sa0900130000000000;Di0000000000000000;0000;0000;0000;0000;0915;1300;1445;1800;0915;1300;1400;1800;0915;1300;1445;1800;0915;1300;1400;1800;0900;1300;0000;0000;0000;0000;0000;0000;48.80634, 2.1281
18707;00030;JOUY EN JOSAS;13, rue Oberkampf;;JOUY EN JOSAS;78350;;Lu0000000000000000Ma0915130014451800Me0915130014001800Je0915130014451800Ve0915130014001800Sa0900130000000000Di0000000000000000;L'agence est ouverte tous les après-midis uniquement sur RDV;Banque Populaire Val de France;https://www.banquepopulaire.fr/valdefrance/;00030;Lu0000000000000000;Ma0915130014451800;Me0915130014001800;Je0915130014451800;Ve0915130014001800;Sa0900130000000000;Di0000000000000000;0000;0000;0000;0000;0915;1300;1445;1800;0915;1300;1400;1800;0915;1300;1445;1800;0915;1300;1400;1800;0900;1300;0000;0000;0000;0000;0000;0000;48.76368, 2.16777
18707;00032;VERSAILLES ST LOUIS;10, rue Royale;;VERSAILLES;78000;;Lu0000000000000000Ma0915130014451800Me0915130014001800Je0915130014451800Ve0915130014001800Sa0900130000000000Di0000000000000000;L'agence est ouverte uniquement sur RDV tous les après-midi;Banque Populaire Val de France;https://www.banquepopulaire.fr/valdefrance/;00032;Lu0000000000000000;Ma0915130014451800;Me0915130014001800;Je0915130014451800;Ve0915130014001800;Sa0900130000000000;Di0000000000000000;0000;0000;0000;0000;0915;1300;1445;1800;0915;1300;1400;1800;0915;1300;1445;1800;0915;1300;1400;1800;0900;1300;0000;0000;0000;0000;0000;0000;48.79815, 2.12713
18707;00041;VAUCRESSON;32, rue de la Folie;;VAUCRESSON;92420;;Lu0000000000000000Ma0915130014451800Me0915130014001800Je0915130014451800Ve0915130014001800Sa0900130000000000Di0000000000000000;L'agence sera ouverte tous les après-midi uniquement sur RDV;Banque Populaire Val de France;https://www.banquepopulaire.fr/valdefrance/;00041;Lu0000000000000000;Ma0915130014451800;Me0915130014001800;Je0915130014451800;Ve0915130014001800;Sa0900130000000000;Di0000000000000000;0000;0000;0000;0000;0915;1300;1445;1800;0915;1300;1400;1800;0915;1300;1445;1800;0915;1300;1400;1800;0900;1300;0000;0000;0000;0000;0000;0000;48.83779, 2.15304
18707;00043;ST REMY LES CHEVREUSE;19, pl du 14 Juillet;;ST REMY LES CHEVREUSE;78470;;Lu0000000000000000Ma0915130014451800Me0915130014001800Je0915130014451800Ve0915130014001800Sa0900130000000000Di0000000000000000;;Banque Populaire Val de France;https://www.banquepopulaire.fr/valdefrance/;00043;Lu0000000000000000;Ma0915130014451800;Me0915130014001800;Je0915130014451800;Ve0915130014001800;Sa0900130000000000;Di0000000000000000;0000;0000;0000;0000;0915;1300;1445;1800;0915;1300;1400;1800;0915;1300;1445;1800;0915;1300;1400;1800;0900;1300;0000;0000;0000;0000;0000;0000;48.70607, 2.07174
18707;00046;LES ULIS;124, Avenue des Champs Lasniers;;LES ULIS;91940;;Lu0000000000000000Ma0900124514301800Me0900124513451800Je0900124514301800Ve0900124513451800Sa0900123000000000Di0000000000000000;;Banque Populaire Val de France;https://www.banquepopulaire.fr/valdefrance/;00046;Lu0000000000000000;Ma0900124514301800;Me0900124513451800;Je0900124514301800;Ve0900124513451800;Sa0900123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1245;1430;1800;0900;1245;1345;1800;0900;1245;1430;1800;0900;1245;1345;1800;0900;1230;0000;0000;0000;0000;0000;0000;48.68473, 2.16974
18707;00052;PLAISIR;Ctre Cial Brigitte;;PLAISIR;78371;;Lu0000000000000000Ma0915130014451800Me0915130014001800Je0915130014451800Ve0915130014001800Sa0900130000000000Di0000000000000000;;Banque Populaire Val de France;https://www.banquepopulaire.fr/valdefrance/;00052;Lu0000000000000000;Ma0915130014451800;Me0915130014001800;Je0915130014451800;Ve0915130014001800;Sa0900130000000000;Di0000000000000000;0000;0000;0000;0000;0915;1300;1445;1800;0915;1300;1400;1800;0915;1300;1445;1800;0915;1300;1400;1800;0900;1300;0000;0000;0000;0000;0000;0000;48.82869, 1.96125
18707;00058;CHARTRES MADELEINE;Ctre Cial Madeleine;Ave des anc. combat. d'Afrique du Nord;CHARTRES;28000;;Lu0000000000000000Ma0900124514301800Me0900124513451800Je0900124514301800Ve0900124513451800Sa0900123000000000Di0000000000000000;L'agence est ouverte tous les après-midis uniquement sur RDV;Banque Populaire Val de France;https://www.banquepopulaire.fr/valdefrance/;00058;Lu0000000000000000;Ma0900124514301800;Me0900124513451800;Je0900124514301800;Ve0900124513451800;Sa0900123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1245;1430;1800;0900;1245;1345;1800;0900;1245;1430;1800;0900;1245;1345;1800;0900;1230;0000;0000;0000;0000;0000;0000;48.44938, 1.51728
18707;00061;MANTES LA VILLE;114, rte de Houdan;;MANTES LA VILLE;78711;;Lu0000000000000000Ma0900124514301800Me0900124513451800Je0900124514301800Ve0900124513451800Sa0900123000000000Di0000000000000000;;Banque Populaire Val de France;https://www.banquepopulaire.fr/valdefrance/;00061;Lu0000000000000000;Ma0900124514301800;Me0900124513451800;Je0900124514301800;Ve0900124513451800;Sa0900123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1245;1430;1800;0900;1245;1345;1800;0900;1245;1430;1800;0900;1245;1345;1800;0900;1230;0000;0000;0000;0000;0000;0000;48.97539, 1.71286
18707;00062;BEYNES;33, rue de la République;;BEYNES;78650;;Lu0000000000000000Ma0900124514301800Me0900124513451800Je0900124514301800Ve0900124513451800Sa0900123000000000Di0000000000000000;l'agence est ouverte uniquement sur RDV tous les après-midi;Banque Populaire Val de France;https://www.banquepopulaire.fr/valdefrance/;00062;Lu0000000000000000;Ma0900124514301800;Me0900124513451800;Je0900124514301800;Ve0900124513451800;Sa0900123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1245;1430;1800;0900;1245;1345;1800;0900;1245;1430;1800;0900;1245;1345;1800;0900;1230;0000;0000;0000;0000;0000;0000;48.85315, 1.87592
18707;00065;CROISSY SUR SEINE;38, bd Hostachy;;CROISSY SUR SEINE;78290;;Lu0000000000000000Ma0915130014451800Me0915130014001800Je0915130014451800Ve0915130014001800Sa0900130000000000Di0000000000000000;L'agence est ouverte tous les après-midis uniquement sur RDV;Banque Populaire Val de France;https://www.banquepopulaire.fr/valdefrance/;00065;Lu0000000000000000;Ma0915130014451800;Me0915130014001800;Je0915130014451800;Ve0915130014001800;Sa0900130000000000;Di0000000000000000;0000;0000;0000;0000;0915;1300;1445;1800;0915;1300;1400;1800;0915;1300;1445;1800;0915;1300;1400;1800;0900;1300;0000;0000;0000;0000;0000;0000;48.87835, 2.14313
18707;00070;MAUREPAS;2, allée de la Côte d'Or;;MAUREPAS;78311;;Lu0000000000000000Ma0915130014451800Me0915130014001800Je0915130014451800Ve0915130014001800Sa0900130000000000Di0000000000000000;;Banque Populaire Val de France;https://www.banquepopulaire.fr/valdefrance/;00070;Lu0000000000000000;Ma0915130014451800;Me0915130014001800;Je0915130014451800;Ve0915130014001800;Sa0900130000000000;Di0000000000000000;0000;0000;0000;0000;0915;1300;1445;1800;0915;1300;1400;1800;0915;1300;1445;1800;0915;1300;1400;1800;0900;1300;0000;0000;0000;0000;0000;0000;48.76114, 1.94388
18707;00125;SAINT QUENTIN EN YVELINES ENTREPRISES;9, avenue Newton;;MONTIGNY LE BRETONNEUX;78180;;Lu0900123013451800Ma0900123013451800Me0900123013451800Je0900123013451800Ve0900123013451700Sa0000000000000000Di0000000000000000;;Banque Populaire Val de France;https://www.banquepopulaire.fr/valdefrance/;00125;Lu0900123013451800;Ma0900123013451800;Me0900123013451800;Je0900123013451800;Ve0900123013451700;Sa0000000000000000;Di0000000000000000;0900;1230;1345;1800;0900;1230;1345;1800;0900;1230;1345;1800;0900;1230;1345;1800;0900;1230;1345;1700;0000;0000;0000;0000;0000;0000;0000;0000;48.79283, 2.04684
18707;00212;INGRE;8, pl de la Mairie;;INGRE;45140;;Lu0000000000000000Ma0845123014301800Me0845123013451800Je0845123014301800Ve0845123013451800Sa0845121500000000Di0000000000000000;L'agence sera ouverte tous les après-midi uniquement sur RDV;Banque Populaire Val de France;https://www.banquepopulaire.fr/valdefrance/;00212;Lu0000000000000000;Ma0845123014301800;Me0845123013451800;Je0845123014301800;Ve0845123013451800;Sa0845121500000000;Di0000000000000000;0000;0000;0000;0000;0845;1230;1430;1800;0845;1230;1345;1800;0845;1230;1430;1800;0845;1230;1345;1800;0845;1215;0000;0000;0000;0000;0000;0000;47.91974, 1.82781
18707;00213;AMILLY;580, rue Saint Firmin;;AMILLY;45200;;Lu0000000000000000Ma0845123014301800Me0845123013451800Je0845123014301800Ve0845123013451800Sa0845121500000000Di0000000000000000;L'agence est ouverte tous les après-midi uniquement sur RDV;Banque Populaire Val de France;https://www.banquepopulaire.fr/valdefrance/;00213;Lu0000000000000000;Ma0845123014301800;Me0845123013451800;Je0845123014301800;Ve0845123013451800;Sa0845121500000000;Di0000000000000000;0000;0000;0000;0000;0845;1230;1430;1800;0845;1230;1345;1800;0845;1230;1430;1800;0845;1230;1345;1800;0845;1215;0000;0000;0000;0000;0000;0000;47.97717, 2.73697
18707;00220;MONTARGIS;1, rue Jean Jaurès;;MONTARGIS;45200;;Lu0000000000000000Ma0845123014301800Me0845123013451800Je0845123014301800Ve0845123013451800Sa0845121500000000Di0000000000000000;;Banque Populaire Val de France;https://www.banquepopulaire.fr/valdefrance/;00220;Lu0000000000000000;Ma0845123014301800;Me0845123013451800;Je0845123014301800;Ve0845123013451800;Sa0845121500000000;Di0000000000000000;0000;0000;0000;0000;0845;1230;1430;1800;0845;1230;1345;1800;0845;1230;1430;1800;0845;1230;1345;1800;0845;1215;0000;0000;0000;0000;0000;0000;47.99473, 2.73252
18707;00232;OLIVET ARTOIS;183, rue d'Artois;;OLIVET;45160;;Lu0000000000000000Ma0845123014301800Me0845123013451800Je0845123014301800Ve0845123013451800Sa0845121500000000Di0000000000000000;;Banque Populaire Val de France;https://www.banquepopulaire.fr/valdefrance/;00232;Lu0000000000000000;Ma0845123014301800;Me0845123013451800;Je0845123014301800;Ve0845123013451800;Sa0845121500000000;Di0000000000000000;0000;0000;0000;0000;0845;1230;1430;1800;0845;1230;1345;1800;0845;1230;1430;1800;0845;1230;1345;1800;0845;1215;0000;0000;0000;0000;0000;0000;47.84361, 1.91531
18707;00240;LA FERTE ST AUBIN;64, rue du Général Leclerc;;LA FERTE ST AUBIN;45240;;Lu0000000000000000Ma0845123014301800Me0845123013451800Je0845123014301800Ve0845123013451800Sa0845121500000000Di0000000000000000;l'agence sera ouverte uniquement sur RDV tous les après-midi;Banque Populaire Val de France;https://www.banquepopulaire.fr/valdefrance/;00240;Lu0000000000000000;Ma0845123014301800;Me0845123013451800;Je0845123014301800;Ve0845123013451800;Sa0845121500000000;Di0000000000000000;0000;0000;0000;0000;0845;1230;1430;1800;0845;1230;1345;1800;0845;1230;1430;1800;0845;1230;1345;1800;0845;1215;0000;0000;0000;0000;0000;0000;47.71402, 1.94161
18707;00360;ST JEAN DE BRAYE;12, rue Danton;;ST JEAN DE BRAYE;45800;;Lu0000000000000000Ma0845123014301800Me0845123013451800Je0845123014301800Ve0845123013451800Sa0845121500000000Di0000000000000000;L'agence est ouverte tous les après-midis uniquement sur RDV;Banque Populaire Val de France;https://www.banquepopulaire.fr/valdefrance/;00360;Lu0000000000000000;Ma0845123014301800;Me0845123013451800;Je0845123014301800;Ve0845123013451800;Sa0845121500000000;Di0000000000000000;0000;0000;0000;0000;0845;1230;1430;1800;0845;1230;1345;1800;0845;1230;1430;1800;0845;1230;1345;1800;0845;1215;0000;0000;0000;0000;0000;0000;47.91232, 1.96842
18707;00410;PITHIVIERS;11, rue de la Couronne;;PITHIVIERS;45300;;Lu0000000000000000Ma0845123014301800Me0845123013451800Je0845123014301800Ve0845123013451800Sa0845121500000000Di0000000000000000;L'agence est ouverte tous les après-midi uniquement sur RDV;Banque Populaire Val de France;https://www.banquepopulaire.fr/valdefrance/;00410;Lu0000000000000000;Ma0845123014301800;Me0845123013451800;Je0845123014301800;Ve0845123013451800;Sa0845121500000000;Di0000000000000000;0000;0000;0000;0000;0845;1230;1430;1800;0845;1230;1345;1800;0845;1230;1430;1800;0845;1230;1345;1800;0845;1215;0000;0000;0000;0000;0000;0000;48.1729, 2.25513
18707;00512;AUBIGNY SUR NERE;15, rue du Charbon;;AUBIGNY SUR NERE;18700;;Lu0000000000000000Ma0845123014151745Me0845123013301745Je0845123014151745Ve0845123013301745Sa0845121500000000Di0000000000000000;L'agence est ouverte tous les après-midi uniquement sur RDV;Banque Populaire Val de France;https://www.banquepopulaire.fr/valdefrance/;00512;Lu0000000000000000;Ma0845123014151745;Me0845123013301745;Je0845123014151745;Ve0845123013301745;Sa0845121500000000;Di0000000000000000;0000;0000;0000;0000;0845;1230;1415;1745;0845;1230;1330;1745;0845;1230;1415;1745;0845;1230;1330;1745;0845;1215;0000;0000;0000;0000;0000;0000;47.48916, 2.43964
18707;00521;SANCOINS;20, pl de la Halle;;SANCOINS;18600;;Lu0000000000000000Ma0845123014151745Me0845123013301745Je0845123014151745Ve0845123013301745Sa0845121500000000Di0000000000000000;L'agence est ouverte tous les après-midi uniquement sur RDV;Banque Populaire Val de France;https://www.banquepopulaire.fr/valdefrance/;00521;Lu0000000000000000;Ma0845123014151745;Me0845123013301745;Je0845123014151745;Ve0845123013301745;Sa0845121500000000;Di0000000000000000;0000;0000;0000;0000;0845;1230;1415;1745;0845;1230;1330;1745;0845;1230;1415;1745;0845;1230;1330;1745;0845;1215;0000;0000;0000;0000;0000;0000;46.83114, 2.91888
18707;00532;DEOLS;75, Avenue du Général de Gaulle;;DEOLS;36130;;Lu0000000000000000Ma0845123014151745Me0845123013301745Je0845123014151745Ve0845123013301745Sa0845121500000000Di0000000000000000;L'agence est ouverte tous les après-midis uniquement sur RDV;Banque Populaire Val de France;https://www.banquepopulaire.fr/valdefrance/;00532;Lu0000000000000000;Ma0845123014151745;Me0845123013301745;Je0845123014151745;Ve0845123013301745;Sa0845121500000000;Di0000000000000000;0000;0000;0000;0000;0845;1230;1415;1745;0845;1230;1330;1745;0845;1230;1415;1745;0845;1230;1330;1745;0845;1215;0000;0000;0000;0000;0000;0000;46.8282, 1.70128
18707;00550;ARGENTON SUR CREUSE;19, rue Gambetta;;ARGENTON SUR CREUSE;36200;;Lu0000000000000000Ma0845123014151745Me0845123013301745Je0845123014151745Ve0845123013301745Sa0845121500000000Di0000000000000000;L'agence est ouverte tous les après-midis sur RDV uniquement;Banque Populaire Val de France;https://www.banquepopulaire.fr/valdefrance/;00550;Lu0000000000000000;Ma0845123014151745;Me0845123013301745;Je0845123014151745;Ve0845123013301745;Sa0845121500000000;Di0000000000000000;0000;0000;0000;0000;0845;1230;1415;1745;0845;1230;1330;1745;0845;1230;1415;1745;0845;1230;1330;1745;0845;1215;0000;0000;0000;0000;0000;0000;46.59, 1.51851
18707;00551;LE BLANC;Rue Pierre Colin de Souvigny;;LE BLANC;36300;;Lu0000000000000000Ma0845123014151745Me0845123013301745Je0845123014151745Ve0845123013301745Sa0845121500000000Di0000000000000000;L'agence est ouverte tous les après-midis sur RDV uniquement;Banque Populaire Val de France;https://www.banquepopulaire.fr/valdefrance/;00551;Lu0000000000000000;Ma0845123014151745;Me0845123013301745;Je0845123014151745;Ve0845123013301745;Sa0845121500000000;Di0000000000000000;0000;0000;0000;0000;0845;1230;1415;1745;0845;1230;1330;1745;0845;1230;1415;1745;0845;1230;1330;1745;0845;1215;0000;0000;0000;0000;0000;0000;46.6317, 1.06274
18707;00574;ST FLORENT SUR CHER;26, Avenue Gabriel Dordain;;ST FLORENT SUR CHER;18400;;Lu0000000000000000Ma0845123014151745Me0845123013301745Je0845123014151745Ve0845123013301745Sa0845121500000000Di0000000000000000;L'agence est ouverte tous les après-midi uniquement sur RDV;Banque Populaire Val de France;https://www.banquepopulaire.fr/valdefrance/;00574;Lu0000000000000000;Ma0845123014151745;Me0845123013301745;Je0845123014151745;Ve0845123013301745;Sa0845121500000000;Di0000000000000000;0000;0000;0000;0000;0845;1230;1415;1745;0845;1230;1330;1745;0845;1230;1415;1745;0845;1230;1330;1745;0845;1215;0000;0000;0000;0000;0000;0000;46.99443, 2.24971
18707;00580;BERRY ENTREPRISES;102, AVENUE HAEGELIN;;BOURGES;18000;;Lu0900123013451800Ma0900123013451800Me0900123013451800Je0900123013451800Ve0900123013451700Sa0000000000000000Di0000000000000000;;Banque Populaire Val de France;https://www.banquepopulaire.fr/valdefrance/;00580;Lu0900123013451800;Ma0900123013451800;Me0900123013451800;Je0900123013451800;Ve0900123013451700;Sa0000000000000000;Di0000000000000000;0900;1230;1345;1800;0900;1230;1345;1800;0900;1230;1345;1800;0900;1230;1345;1800;0900;1230;1345;1700;0000;0000;0000;0000;0000;0000;0000;0000;47.06222, 2.36765
18707;00610;TOURS JEAN JAURES;7, pl Jean Jaurès;;TOURS;37000;;Lu0000000000000000Ma0845123014301800Me0845123013451800Je0845123014301800Ve0845123013451800Sa0845121500000000Di0000000000000000;;Banque Populaire Val de France;https://www.banquepopulaire.fr/valdefrance/;00610;Lu0000000000000000;Ma0845123014301800;Me0845123013451800;Je0845123014301800;Ve0845123013451800;Sa0845121500000000;Di0000000000000000;0000;0000;0000;0000;0845;1230;1430;1800;0845;1230;1345;1800;0845;1230;1430;1800;0845;1230;1345;1800;0845;1215;0000;0000;0000;0000;0000;0000;47.39031, 0.68893
